date,text,id,stance ,location,clean text,tokens,City
12/11/2019 8:45,أعظم حدث بالسعودية الجديدة اكتتاب أرامكو,1.2e+18,Positive,المملكة العربية السعودية,اعظم حدث بالسعوديه الجديده اكتاب ارامكو,"['اعظم', 'حدث', 'بالسعوديه', 'الجديده', 'اكتاب', 'ارامكو']",Not Given
12/11/2019 8:44,ماضنتي فيه فرصه افضل من اكتتاب ارامكو,1.2e+18,Positive,Jordan,ماضنتي فيه فرصه افضل من اكتاب ارامكو,"['ماضنتي', 'فيه', 'فرصه', 'افضل', 'من', 'اكتاب', 'ارامكو']",Other Country
12/11/2019 8:42,والله احنا عايله قبل كم سنه جتنا ازمه حقت الاسهم اللي خسرت وخسرنا 200 الف عشان كذا شلنا فكره اكتتاب ارامكو وكاني تحسفت وحسبي الله ع سوق الاسهم,1.2e+18,Positive,Not Given,واله احنا عايله قبل كم سنه جتنا ازمه حقت الاسهم الي خسرت وخسرنا 20 الف عشان كذا شلنا فكره اكتاب ارامكو وكاني تحسفت وحسبي اله ع سوق الاسهم,"['واله', 'احنا', 'عايله', 'قبل', 'كم', 'سنه', 'جتنا', 'ازمه', 'حقت', 'الاسهم', 'الي', 'خسرت', 'وخسرنا', '20', 'الف', 'عشان', 'كذا', 'شلنا', 'فكره', 'اكتاب', 'ارامكو', 'وكاني', 'تحسفت', 'وحسبي', 'اله', 'ع', 'سوق', 'الاسهم']",Not Given
12/11/2019 8:41,اكبر ٣ شركات مدرجة حول العالم : 1- شركة #أرامكو السعودية 1.88 تريليون $2- شركة Apple الأميركية 1.21 تريليون $3- شركة Microsoft الأميركية 1.15 تريليون $والله انه اشبه بالعيد للسعوديين هذا اليوم نجاح اكتتاب وتداول ارامكو الف مبروك وحفظ الله قادتنا وسددهم لكل خير,1.2e+18,Positive,Not Given,اكبر ٣ شركات مدرجه حول العالم 1 شركه ارامكو السعوديه 18 تريليون 2 شركه Aple الاميركيه 121 تريليون 3 شركه Microsoft الاميركيه 15 تريليون واله انه اشبه بالعيد لسعودين هذا اليوم نجاح اكتاب وتداول ارامكو الف مبروك وحفظ اله قادتنا وسدهم لكل خير,"['اكبر', '٣', 'شركات', 'مدرجه', 'حول', 'العالم', '1', 'شركه', 'ارامكو', 'السعوديه', '18', 'تريليون', '2', 'شركه', 'Aple', 'الاميركيه', '121', 'تريليون', '3', 'شركه', 'Microsoft', 'الاميركيه', '15', 'تريليون', 'واله', 'انه', 'اشبه', 'بالعيد', 'لسعودين', 'هذا', 'اليوم', 'نجاح', 'اكتاب', 'وتداول', 'ارامكو', 'الف', 'مبروك', 'وحفظ', 'اله', 'قادتنا', 'وسدهم', 'لكل', 'خير']",Not Given
12/11/2019 8:38,القيمة السوقية: أبل: 1190$مليار مايكروسوفت: 1150$مليار ألفابت: 926$مليار الأمازون: 862$مليار فيسبوك: 572$مليار بيركشاير هاثاواي: 541$مليار إكسون موبيل: 292$مليار شيفرون: 222$مليار أرامكو السعودية : 1880$مليار #ارمكو #اكتتاب_ارامكو #السعوديه,1.2e+18,Natural,"القصيم, المملكة العربية السعودية",القيمه السوقيه ابل 190مليار مايكروسوفت 150مليار الفابت 926مليار الامازون 862مليار فيسبوك 572مليار بيركشاير هاثاواي 541مليار اكسون موبيل 292مليار شيفرون 2مليار ارامكو السعوديه 180مليار ارمكو اكتابارامكو السعوديه,"['القيمه', 'السوقيه', 'ابل', '190مليار', 'مايكروسوفت', '150مليار', 'الفابت', '926مليار', 'الامازون', '862مليار', 'فيسبوك', '572مليار', 'بيركشاير', 'هاثاواي', '541مليار', 'اكسون', 'موبيل', '292مليار', 'شيفرون', '2مليار', 'ارامكو', 'السعوديه', '180مليار', 'ارمكو', 'اكتابارامكو', 'السعوديه']",AlQassim
12/11/2019 8:38,37.5حصة الشركات السعودية في اكتتاب أرامكو ,1.2e+18,Natural,اللهم ارحم اخي وتجاوز عنه,375حصه الشركات السعوديه في اكتاب ارامكو ,"['375حصه', 'الشركات', 'السعوديه', 'في', 'اكتاب', 'ارامكو']",Other Country
12/11/2019 8:35,#معاً_نصنع_التاريخ #اكتتاب_أرامكو #تداول_ارامكو يوم للتاريخ! اللهم زد وبارك وأدم علينا نعمك التي لاتعد ولاتحصى. الحمدلله,1.2e+18,Positive,Yemen,معاًنصنعالتاريخ اكتابارامكو تداولارامكو يوم لتاريخ الهم زد وبارك وادم علينا نعمك التي لاتعد ولاتحصي الحمدله,"['معا', 'نصنعالتاريخ', 'اكتابارامكو', 'تداولارامكو', 'يوم', 'لتاريخ', 'الهم', 'زد', 'وبارك', 'وادم', 'علينا', 'نعمك', 'التي', 'لاتعد', 'ولاتحصي', 'الحمدله']",Other Country
12/11/2019 8:35,مو الأصل في اكتتاب ارامكو انه يكون عالمي يعني مو بس في السعودية؟ هل راح يتداول ارامكو في الخارج؟,1.2e+18,Natural,Saudi Taif,مو الاصل في اكتاب ارامكو انه يكون عالمي يعني مو بس في السعوديه هل راح يتداول ارامكو في الخارج,"['مو', 'الاصل', 'في', 'اكتاب', 'ارامكو', 'انه', 'يكون', 'عالمي', 'يعني', 'مو', 'بس', 'في', 'السعوديه', 'هل', 'راح', 'يتداول', 'ارامكو', 'في', 'الخارج']",Other Country
12/11/2019 8:29,ارتفاع القيمة السوقية لشركة #ارامكو بـ 180 مليار دولار خلال الدقيقة الأولى من التداول #اكتتاب_أرامكو,1.2e+18,Positive,saudi arabia jeddah,ارتفاع القيمه السوقيه لشركه ارامكو ب 180 مليار دولار خلال الدقيقه الاولي من التداول اكتابارامكو,"['ارتفاع', 'القيمه', 'السوقيه', 'لشركه', 'ارامكو', 'ب', '180', 'مليار', 'دولار', 'خلال', 'الدقيقه', 'الاولي', 'من', 'التداول', 'اكتابارامكو']",Other Country
12/11/2019 8:27,#ارامكو_السعوديه تحل مكان آبل الأميركية كأكبر الشركات المدرجة في العالم #اكتتاب_أرامكو,1.2e+18,Positive,"Sharjah, United Arab Emirates, United Arab Emirates",ارامكوالسعوديه تحل مكان ابل الاميركيه كاكبر الشركات المدرجه في العالم اكتابارامكو,"['ارامكوالسعوديه', 'تحل', 'مكان', 'ابل', 'الاميركيه', 'كاكبر', 'الشركات', 'المدرجه', 'في', 'العالم', 'اكتابارامكو']",Other Country
12/11/2019 8:24,اكتتاب ارامكو هو محاولة للحصول على السيولة وانذار بعجز كبير في الميزانية السعودية بل والاماراتية. انه نفس ما يحدث في البلدان الاخرى كتحويل الابناك في المغرب من تقليدية الى تشاركية ورقمنتها... بل ومحاولة طباعة اموال جديدة مختلفة عما في السوق بغية اخراج الاموال التي خزنها الناس.,1.2e+18,Negative,Jeddah Saudi Arabia,اكتاب ارامكو هو محاوله لحصول علي السيوله وانذار بعجز كبير في الميزانيه السعوديه بل والاماراتيه انه نفس ما يحدث في البلدان الاخري كتحويل الابناك في المغرب من تقليديه الي تشاركيه ورقمنتها بل ومحاوله طباعه اموال جديده مختلفه عما في السوق بغيه اخراج الاموال التي خزنها الناس,"['اكتاب', 'ارامكو', 'هو', 'محاوله', 'لحصول', 'علي', 'السيوله', 'وانذار', 'بعجز', 'كبير', 'في', 'الميزانيه', 'السعوديه', 'بل', 'والاماراتيه', 'انه', 'نفس', 'ما', 'يحدث', 'في', 'البلدان', 'الاخري', 'كتحويل', 'الابناك', 'في', 'المغرب', 'من', 'تقليديه', 'الي', 'تشاركيه', 'ورقمنتها', 'بل', 'ومحاوله', 'طباعه', 'اموال', 'جديده', 'مختلفه', 'عما', 'في', 'السوق', 'بغيه', 'اخراج', 'الاموال', 'التي', 'خزنها', 'الناس']",Other Country
12/11/2019 8:22,#ارامكو #اكتتاب_أرامكو قسم بالله مانبيع :),1.2e+18,Positive,Does it matter !!,ارامكو اكتابارامكو قسم باله مانبيع ,"['ارامكو', 'اكتابارامكو', 'قسم', 'باله', 'مانبيع']",Other Country
12/11/2019 8:22,#توقع_حركه_سهم_ارامكو_بالتداول ..كما خططت ..ألف مبروك الإدراج وتحطيم الأرقام القياسية في أسواق المال العالمية أسرع وأكبر اكتتاب في العالم أسرع إدراج في الأسواق المالية أكبر شركة مدرجة في العالم أكبر سوق اسهم في المنطقة أعلى قفزة سوقية في التاريخ ,1.2e+18,Positive,"الرياض, المملكة العربية السعود",توقعحركهسهمارامكوبالتداول كما خطت الف مبروك الادراج وتحطيم الارقام القياسيه في اسواق المال العالميه اسرع واكبر اكتاب في العالم اسرع ادراج في الاسواق الماليه اكبر شركه مدرجه في العالم اكبر سوق اسهم في المنطقه اعلي قفزه سوقيه في التاريخ ,"['توقعحركهسهمارامكوبالتداول', 'كما', 'خطت', 'الف', 'مبروك', 'الادراج', 'وتحطيم', 'الارقام', 'القياسيه', 'في', 'اسواق', 'المال', 'العالميه', 'اسرع', 'واكبر', 'اكتاب', 'في', 'العالم', 'اسرع', 'ادراج', 'في', 'الاسواق', 'الماليه', 'اكبر', 'شركه', 'مدرجه', 'في', 'العالم', 'اكبر', 'سوق', 'اسهم', 'في', 'المنطقه', 'اعلي', 'قفزه', 'سوقيه', 'في', 'التاريخ']",Riyadh
12/11/2019 8:21,#تداول_ارامكو الله على الاسهم ايام زمان سهم ينساب اكتتاب 50 وتداول على 725 والكثيرر,1.2e+18,Natural,Not Given,تداولارامكو اله علي الاسهم ايام زمان سهم ينساب اكتاب 50 وتداول علي 725 والكثير,"['تداولارامكو', 'اله', 'علي', 'الاسهم', 'ايام', 'زمان', 'سهم', 'ينساب', 'اكتاب', '50', 'وتداول', 'علي', '725', 'والكثير']",Not Given
12/11/2019 8:20,للتذكير، المواطن السعودي اللي اكتتب في أسهم أرامكو، سيستحق أسهم مجانية ١٠٪ بحد أقصى ١٠٠ سهم بعد ٦ شهور. #اكتتاب_أرامكو,1.2e+18,Natural,Not Given,لتذكير المواطن السعودي الي اكتب في اسهم ارامكو سيستحق اسهم مجانيه ١٠٪ بحد اقصي ١٠ سهم بعد ٦ شهور اكتابارامكو,"['لتذكير', 'المواطن', 'السعودي', 'الي', 'اكتب', 'في', 'اسهم', 'ارامكو', 'سيستحق', 'اسهم', 'مجانيه', '١٠', 'بحد', 'اقصي', '١٠', 'سهم', 'بعد', '٦', 'شهور', 'اكتابارامكو']",Not Given
12/11/2019 8:20,ابشركم شركتنا وضعها توب التوب والطلب أكبر من العرض وباذن عشر أيام قدام المؤشر أخضر وبصعود #اكتتاب_أرامكو,1.2e+18,Positive,"جدة, المملكة العربية السعودية",ابشركم شركتنا وضعها توب التوب والطلب اكبر من العرض وباذن عشر ايام قدام المؤشر اخضر وبصعود اكتابارامكو,"['ابشركم', 'شركتنا', 'وضعها', 'توب', 'التوب', 'والطلب', 'اكبر', 'من', 'العرض', 'وباذن', 'عشر', 'ايام', 'قدام', 'المؤشر', 'اخضر', 'وبصعود', 'اكتابارامكو']",Jeddah
12/11/2019 8:20,طلع السهم مكسب 3 ريال في كل سهم الحمد الله سحبت عليهم #اكتتاب_ارامكو,1.2e+18,Negative,"الدمام, المملكة العربية السعود",طلع السهم مكسب 3 ريال في كل سهم الحمد اله سحبت عليهم اكتابارامكو,"['طلع', 'السهم', 'مكسب', '3', 'ريال', 'في', 'كل', 'سهم', 'الحمد', 'اله', 'سحبت', 'عليهم', 'اكتابارامكو']",Other Country
12/11/2019 8:20,أتفقد حلالي وحلال المتابعين .. أبشركم الامور طيبه #اكتتاب_ارامكو ,1.2e+18,Positive,الخبر,اتفقد حلالي وحلال المتابعين ابشركم الامور طيبه اكتابارامكو ,"['اتفقد', 'حلالي', 'وحلال', 'المتابعين', 'ابشركم', 'الامور', 'طيبه', 'اكتابارامكو']",Alkhobar
12/11/2019 8:16,افتتاح سهم #أرامكو على النسبة العليا هو تأكيد لما قاله الأمير عبد العزيز بن سلمان عند حديثه عن #اكتتاب_ارامكو وهذا كله نتجية عمل صحيح وتخطيط ليكون هذا النجاح المشرف في النهاية هذا الحدث الإقتصادي العالمي يسجل للوطن وأبناء الوطن تحت قيادة الملك و #ولي_العهد حفظهم الله ,1.2e+18,Positive,Not Given,افتاح سهم ارامكو علي النسبه العليا هو تاكيد لما قاله الامير عبد العزيز بن سلمان عند حديثه عن اكتابارامكو وهذا كله نتجيه عمل صحيح وتخطيط ليكون هذا النجاح المشرف في النهايه هذا الحدث الاقتصادي العالمي يسجل لوطن وابناء الوطن تحت قياده الملك و وليالعهد حفظهم اله ,"['افتاح', 'سهم', 'ارامكو', 'علي', 'النسبه', 'العليا', 'هو', 'تاكيد', 'لما', 'قاله', 'الامير', 'عبد', 'العزيز', 'بن', 'سلمان', 'عند', 'حديثه', 'عن', 'اكتابارامكو', 'وهذا', 'كله', 'نتجيه', 'عمل', 'صحيح', 'وتخطيط', 'ليكون', 'هذا', 'النجاح', 'المشرف', 'في', 'النهايه', 'هذا', 'الحدث', 'الاقتصادي', 'العالمي', 'يسجل', 'لوطن', 'وابناء', 'الوطن', 'تحت', 'قياده', 'الملك', 'و', 'وليالعهد', 'حفظهم', 'اله']",Not Given
12/11/2019 8:15,وانت تحصل اموالك من أرامكو مباشره ؟ فرق انك تشارك في اكتتاب مشتبه وانك تعمل وتحصل راتبك من الدوله اللهم اغننا بحلالك عن حرامك وبك عن من سواك,1.2e+18,Negative,"Bisha, Kingdom of Saudi Arabia, Kingdom of Saudi Arabia",وانت تحصل اموالك من ارامكو مباشره فرق انك تشارك في اكتاب مشتبه وانك تعمل وتحصل راتبك من الدوله الهم اغنا بحلالك عن حرامك وبك عن من سواك,"['وانت', 'تحصل', 'اموالك', 'من', 'ارامكو', 'مباشره', 'فرق', 'انك', 'تشارك', 'في', 'اكتاب', 'مشتبه', 'وانك', 'تعمل', 'وتحصل', 'راتبك', 'من', 'الدوله', 'الهم', 'اغنا', 'بحلالك', 'عن', 'حرامك', 'وبك', 'عن', 'من', 'سواك']",Other Country
12/11/2019 8:15,"طرح ثم اكتتاب ثم تداول اسهم ارامكو كأكبر شركة على مستوى العالم اصاب اعداء السعودية بمقتل ""ارامكو قوة ليست مجرد اكتتاب"" ",1.2e+18,Positive,Med,طرح ثم اكتاب ثم تداول اسهم ارامكو كاكبر شركه علي مستوي العالم اصاب اعداء السعوديه بمقتل ارامكو قوه ليست مجرد اكتاب ,"['طرح', 'ثم', 'اكتاب', 'ثم', 'تداول', 'اسهم', 'ارامكو', 'كاكبر', 'شركه', 'علي', 'مستوي', 'العالم', 'اصاب', 'اعداء', 'السعوديه', 'بمقتل', 'ارامكو', 'قوه', 'ليست', 'مجرد', 'اكتاب']",Other Country
12/11/2019 8:12,#اكتتاب_ارامكو ١٠٪ ارتفاع في الدقائق الأولى من التداول، السعر ٣٥.٢ ريال,1.2e+18,Natural,Not Given,اكتابارامكو ١٠٪ ارتفاع في الدقائق الاولي من التداول السعر ٣٥٢ ريال,"['اكتابارامكو', '١٠', 'ارتفاع', 'في', 'الدقائق', 'الاولي', 'من', 'التداول', 'السعر', '٣٥٢', 'ريال']",Not Given
12/11/2019 8:11,#اكتتاب_ارامكو وانا اعض اصابع الندم بعد ما طلعت نتائج ممتازة ولم اكتتتب معاهم ,1.2e+18,Positive,فوق سطح القمر ,اكتابارامكو وانا اعض اصابع الندم بعد ما طلعت نتائج متازه ولم اكتب معاهم ,"['اكتابارامكو', 'وانا', 'اعض', 'اصابع', 'الندم', 'بعد', 'ما', 'طلعت', 'نتائج', 'متازه', 'ولم', 'اكتب', 'معاهم']",Other Country
12/11/2019 8:11,نجاح اكتتاب أرامكو.. إنجاز للوطن شكراً لكل من ساهم في هذا النجاح التاريخي #أرامكو_السعودية #تداول_أرامكو #البنك_الأهلي #غدُك_الآن #الأهلي_كابيتال,1.2e+18,Positive,"Riyadh, Saudi Arabia",نجاح اكتاب ارامكو انجاز لوطن شكراً لكل من ساهم في هذا النجاح التاريخي ارامكوالسعوديه تداولارامكو البنكالاهلي غدُكالان الاهليكابيتال,"['نجاح', 'اكتاب', 'ارامكو', 'انجاز', 'لوطن', 'شكرا', 'لكل', 'من', 'ساهم', 'في', 'هذا', 'النجاح', 'التاريخي', 'ارامكوالسعوديه', 'تداولارامكو', 'البنكالاهلي', 'غد', 'كالان', 'الاهليكابيتال']",Other Country
12/11/2019 8:07,#توقع_حركه_سهم_ارامكو_بالتداول ..كما خططت ..ألف مبروك الإدراج وتحطيم الأرقام القياسية في أسواق المال العالمية أسرع وأكبر اكتتاب في العالم أسرع إدراج في الأسواق المالية أكبر شركة مدرجة في العالم أكبر سوق اسهم في المنطقة أعلى قفزة سوقية في التاريخ ........ ,1.2e+18,Positive,"Bisha, Kingdom of Saudi Arabia, Kingdom of Saudi Arabia",توقعحركهسهمارامكوبالتداول كما خطت الف مبروك الادراج وتحطيم الارقام القياسيه في اسواق المال العالميه اسرع واكبر اكتاب في العالم اسرع ادراج في الاسواق الماليه اكبر شركه مدرجه في العالم اكبر سوق اسهم في المنطقه اعلي قفزه سوقيه في التاريخ ,"['توقعحركهسهمارامكوبالتداول', 'كما', 'خطت', 'الف', 'مبروك', 'الادراج', 'وتحطيم', 'الارقام', 'القياسيه', 'في', 'اسواق', 'المال', 'العالميه', 'اسرع', 'واكبر', 'اكتاب', 'في', 'العالم', 'اسرع', 'ادراج', 'في', 'الاسواق', 'الماليه', 'اكبر', 'شركه', 'مدرجه', 'في', 'العالم', 'اكبر', 'سوق', 'اسهم', 'في', 'المنطقه', 'اعلي', 'قفزه', 'سوقيه', 'في', 'التاريخ']",Other Country
12/11/2019 8:07,#تداول_ارامكو #اكتتاب_ارامكو تم البيع الوضع مايطمن,1.2e+18,Negative,Saudi Arabia,تداولارامكو اكتابارامكو تم البيع الوضع مايطمن,"['تداولارامكو', 'اكتابارامكو', 'تم', 'البيع', 'الوضع', 'مايطمن']",Other Country
12/11/2019 8:04,#اكتتاب_ارامكو اللهم وفق ولي العهد واحفظه بحفظك. فخورين ومرفوعين الرأس بما تظهره الأرقام.الحمد لله. ,1.2e+18,Positive,Not Given,اكتابارامكو الهم وفق ولي العهد واحفظه بحفظك فخورين ومرفوعين الراس بما تظهره الارقامالحمد له ,"['اكتابارامكو', 'الهم', 'وفق', 'ولي', 'العهد', 'واحفظه', 'بحفظك', 'فخورين', 'ومرفوعين', 'الراس', 'بما', 'تظهره', 'الارقامالحمد', 'له']",Not Given
12/11/2019 8:04,يارب توفيقك للجميع لما فيه الخير والنفع للبلاد والعباد.. عشرين ألف ريال اكتتاب.. أستودعتها ربي يا أنا يا أرامكو عملاقة النفط العالمي.. يارب تبارك للجميع.. للأمانة أنا على أحر من الجمر.. أستودعتها ربي الذي لاتضيع ودائعه,1.2e+18,Natural,Not Given,يارب توفيقك لجميع لما فيه الخير والنفع لبلاد والعباد عشرين الف ريال اكتاب استودعتها ربي يا انا يا ارامكو عملاقه النفط العالمي يارب تبارك لجميع لامانه انا علي احر من الجمر استودعتها ربي الذي لاتضيع ودائعه,"['يارب', 'توفيقك', 'لجميع', 'لما', 'فيه', 'الخير', 'والنفع', 'لبلاد', 'والعباد', 'عشرين', 'الف', 'ريال', 'اكتاب', 'استودعتها', 'ربي', 'يا', 'انا', 'يا', 'ارامكو', 'عملاقه', 'النفط', 'العالمي', 'يارب', 'تبارك', 'لجميع', 'لامانه', 'انا', 'علي', 'احر', 'من', 'الجمر', 'استودعتها', 'ربي', 'الذي', 'لاتضيع', 'ودائعه']",Not Given
12/11/2019 8:03,سهم أرامكو رح يقفز مثل سهم فيسبوك اول اكتتاب فيه بقوه كبيره ثم يستقر عند سعر معتدل,1.2e+18,Positive,saudi arabia jeddah,سهم ارامكو رح يقفز مثل سهم فيسبوك اول اكتاب فيه بقوه كبيره ثم يستقر عند سعر معتدل,"['سهم', 'ارامكو', 'رح', 'يقفز', 'مثل', 'سهم', 'فيسبوك', 'اول', 'اكتاب', 'فيه', 'بقوه', 'كبيره', 'ثم', 'يستقر', 'عند', 'سعر', 'معتدل']",Other Country
12/11/2019 8:02,#توقع_حركه_سهم_ارامكو_بالتداول سهم ارامكو اكبر قيمه ووزن من جميع اسهم #السوق_السعودي سهم ارامكو اكبر اكتتاب عرفته البشريه,1.2e+18,Positive,Not Given,توقعحركهسهمارامكوبالتداول سهم ارامكو اكبر قيمه وزن من جميع اسهم السوقالسعودي سهم ارامكو اكبر اكتاب عرفته البشريه,"['توقعحركهسهمارامكوبالتداول', 'سهم', 'ارامكو', 'اكبر', 'قيمه', 'وزن', 'من', 'جميع', 'اسهم', 'السوقالسعودي', 'سهم', 'ارامكو', 'اكبر', 'اكتاب', 'عرفته', 'البشريه']",Not Given
12/11/2019 8:00,"#عاجل | انطلاق تداولات ""ارامكو"" في السوق السعودية .. لتصبح أكبر شركة مدرجة في العالم . #اكتتاب_أرامكو ",1.2e+18,Positive,Not Given,عاجل انطلاق تداولات ارامكو في السوق السعوديه لتصبح اكبر شركه مدرجه في العالم اكتابارامكو ,"['عاجل', 'انطلاق', 'تداولات', 'ارامكو', 'في', 'السوق', 'السعوديه', 'لتصبح', 'اكبر', 'شركه', 'مدرجه', 'في', 'العالم', 'اكتابارامكو']",Not Given
12/11/2019 7:58,مشاعر الفخر بانطلاق اكتتاب #أرامكو_السعودية لا توصف وتستحق توثيقها للاحتفاظ بها للتاريخ. اللهم اني أسألك أن تحفظ هذه البلاد وقادتها بحفظك وتكلئها برعايتك.,1.2e+18,Positive,Al Dulum,مشاعر الفخر بانطلاق اكتاب ارامكوالسعوديه لا توصف وتستحق توثيقها لاحتفاظ بها لتاريخ الهم اني اسالك ان تحفظ هذه البلاد وقادتها بحفظك وتكلئها برعايتك,"['مشاعر', 'الفخر', 'بانطلاق', 'اكتاب', 'ارامكوالسعوديه', 'لا', 'توصف', 'وتستحق', 'توثيقها', 'لاحتفاظ', 'بها', 'لتاريخ', 'الهم', 'اني', 'اسالك', 'ان', 'تحفظ', 'هذه', 'البلاد', 'وقادتها', 'بحفظك', 'وتكلئها', 'برعايتك']",Other Country
12/11/2019 7:58,اقتصادنا وسوق اسهمنا قدر يتحمل اكبر شركة في العالم لاكن ماهو قادر يتحمل العاطلين من ابناءه والموظفين معطلين!! @Ahmed_S_Alrajhi الرؤية والتخبط واضح #اكتتاب_ارامكو ,1.2e+18,Negative,Al Dulum,اقتصادنا وسوق اسهمنا قدر يتحمل اكبر شركه في العالم لاكن ماهو قادر يتحمل العاطلين من ابناءه والموظفين معطلين الرؤيه والتخبط واضح اكتابارامكو ,"['اقتصادنا', 'وسوق', 'اسهمنا', 'قدر', 'يتحمل', 'اكبر', 'شركه', 'في', 'العالم', 'لاكن', 'ماهو', 'قادر', 'يتحمل', 'العاطلين', 'من', 'ابناءه', 'والموظفين', 'معطلين', 'الرؤيه', 'والتخبط', 'واضح', 'اكتابارامكو']",Other Country
12/11/2019 7:58,ياذا المشاايخ حتى اكتتاب ارامكو حرموه ؟؟؟؟؟,1.2e+18,Natural,"Riyadh, Saudi Arabia",ياذا المشايخ حتي اكتاب ارامكو حرموه ,"['ياذا', 'المشايخ', 'حتي', 'اكتاب', 'ارامكو', 'حرموه']",Other Country
12/11/2019 7:57,#تداول_السهم_في_شركه_ارامكو #تداول_الاسهم_في_شركه_ارامكو بالتوفيق لأكبر شركة في العالم ارامكو عقبال المكاسب الفلكية المتوقعة يارب ان شاء الله تتخطى اي شركة مستقبلية عملاق ارامكو إكتتاب للجميع ,1.2e+18,Positive,Not Given,تداولالسهمفيشركهارامكو تداولالاسهمفيشركهارامكو بالتوفيق لاكبر شركه في العالم ارامكو عقبال المكاسب الفلكيه المتوقعه يارب ان شاء اله تخطي اي شركه مستقبليه عملاق ارامكو اكتاب لجميع ,"['تداولالسهمفيشركهارامكو', 'تداولالاسهمفيشركهارامكو', 'بالتوفيق', 'لاكبر', 'شركه', 'في', 'العالم', 'ارامكو', 'عقبال', 'المكاسب', 'الفلكيه', 'المتوقعه', 'يارب', 'ان', 'شاء', 'اله', 'تخطي', 'اي', 'شركه', 'مستقبليه', 'عملاق', 'ارامكو', 'اكتاب', 'لجميع']",Not Given
12/11/2019 7:57,كل ما اشوف اكتتاب أرامكو ودي اتفل بوجهي,1.2e+18,Positive,"Chicago, IL",كل ما اشوف اكتاب ارامكو ودي اتفل بوجهي,"['كل', 'ما', 'اشوف', 'اكتاب', 'ارامكو', 'ودي', 'اتفل', 'بوجهي']",Other Country
12/11/2019 7:57,مبارك لوطني نجاح اكتتاب #ارامكو أولا ثم نجاح تداولها .. من عز الى عز يابلادي ,1.2e+18,Positive,Not Given,مبارك لوطني نجاح اكتاب ارامكو اولا ثم نجاح تداولها من عز الي عز يابلادي ,"['مبارك', 'لوطني', 'نجاح', 'اكتاب', 'ارامكو', 'اولا', 'ثم', 'نجاح', 'تداولها', 'من', 'عز', 'الي', 'عز', 'يابلادي']",Not Given
12/11/2019 7:56,أمين الناصر الرئيس التنفيذي لشركة أرامكو : أكدت عملية الطرح المكانة المتميزة لأرامكو و الاكتتاب الأولي فيها أكبر اكتتاب في العالم ,1.2e+18,Natural,Not Given,امين الناصر الرئيس التنفيذي لشركه ارامكو اكدت عمليه الطرح المكانه المتميزه لارامكو و الاكتاب الاولي فيها اكبر اكتاب في العالم ,"['امين', 'الناصر', 'الرئيس', 'التنفيذي', 'لشركه', 'ارامكو', 'اكدت', 'عمليه', 'الطرح', 'المكانه', 'المتميزه', 'لارامكو', 'و', 'الاكتاب', 'الاولي', 'فيها', 'اكبر', 'اكتاب', 'في', 'العالم']",Not Given
12/11/2019 7:55,#ارامكو اعتقد الترهيب اللي صار ومثال العنز وقت الاكتتاب كان مفتعل من ناس راح يستفيدو من تداول اليوم وغدا ولَم يكن هناك تطمينات من بعض المسؤولين الا بعد انتهاء فترة الاكتتاب كان الأصح شرح وافي وصريح لجميع شرائح المجتمع لاتنسى اغلبهم نسي شي اسمه اكتتاب,1.2e+18,Negative,🇸🇦,ارامكو اعتقد الترهيب الي صار ومثال العنز وقت الاكتاب كان مفتعل من ناس راح يستفيدو من تداول اليوم وغدا ولَم يكن هناك تطمينات من بعض المسؤولين الا بعد انتهاء فتره الاكتاب كان الاصح شرح وافي وصريح لجميع شرائح المجتمع لاتنسي اغلبهم نسي شي اسمه اكتاب,"['ارامكو', 'اعتقد', 'الترهيب', 'الي', 'صار', 'ومثال', 'العنز', 'وقت', 'الاكتاب', 'كان', 'مفتعل', 'من', 'ناس', 'راح', 'يستفيدو', 'من', 'تداول', 'اليوم', 'وغدا', 'ول', 'م', 'يكن', 'هناك', 'تطمينات', 'من', 'بعض', 'المسؤولين', 'الا', 'بعد', 'انتهاء', 'فتره', 'الاكتاب', 'كان', 'الاصح', 'شرح', 'وافي', 'وصريح', 'لجميع', 'شرائح', 'المجتمع', 'لاتنسي', 'اغلبهم', 'نسي', 'شي', 'اسمه', 'اكتاب']",Not Given
12/11/2019 7:54,أضخم اكتتاب فى المملكة العربية السعودية لشركة ارامكوا وإصبحت السعودية من ضمن أكبر 10 بورصات فى العالم بعد هذا الاكتتاب وتحل أرامكو مكان آبل الأمريكية كأكبر الشركات المدرجة فى العالم,1.2e+18,Positive,Not Given,اضخم اكتاب في الملكه العربيه السعوديه لشركه ارامكوا واصبحت السعوديه من ضمن اكبر 10 بورصات في العالم بعد هذا الاكتاب وتحل ارامكو مكان ابل الامريكيه كاكبر الشركات المدرجه في العالم,"['اضخم', 'اكتاب', 'في', 'الملكه', 'العربيه', 'السعوديه', 'لشركه', 'ارامكوا', 'واصبحت', 'السعوديه', 'من', 'ضمن', 'اكبر', '10', 'بورصات', 'في', 'العالم', 'بعد', 'هذا', 'الاكتاب', 'وتحل', 'ارامكو', 'مكان', 'ابل', 'الامريكيه', 'كاكبر', 'الشركات', 'المدرجه', 'في', 'العالم']",Not Given
